
6281|S1GDKB11P6|Wilayah Senayan|LOUNGE TLT 1|50|ATM TUNAI|INSTANSI/KANTOR|-6.234597, 106.825354|JL. JEND. GATOT SUBROTO  KAV.52 JAKARTA SELATAN |KUNINGAN BARAT|MAMPANG PRAPATAN|Kota Jakarta Selatan|DKI JAKARTA|12710
6282|S1GDKB11P7|Wilayah Senayan|PURI MATARI 2|100|ATM TUNAI|INSTANSI/KANTOR|-6.207349, 106.822324|Jl. Jend. Sudirman Kav.76-78|Kel. Setiabudi|Setiabudi|Kota Jakarta Selatan|DKI JAKARTA|12910
6283|S1GDKB12GG|Wilayah Senayan|THE ENERGY SENAYAM 2|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.227337, 106.825395|JL. JEND. SUDIRMAN KAV.52-53 JAKARTA SELATAN|SENAYAN|KEBAYORAN BARU|Kota Jakarta Selatan|DKI JAKARTA|12190
6284|S1GDKBK003|Wilayah Senayan|KLN BURSA EFEK JAKARTA NT|50|ATM NON TUNAI|INSTANSI/KANTOR|-6.223593, 106.808531|Gd.BEJ Jl. Jend Sudirman 52 - 53 Lt LL Karet Tengsin, Tanah Abang, Jakarta Pusat 10220|Kel. Karet Tengsin|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10220
6285|S1GDMG07ET|Wilayah Kota|AKATEL SANDI PUTRA|100|ATM TUNAI|INSTANSI/KANTOR|-6.155462,106.750808|Jl. Daan Mogot Km. 11, Jakarta Barat 11710|Kedaung Kali Angke|Cengkareng|Kota Jakarta Barat|DKI JAKARTA|#N/A
6286|S1GDMG07EU|Wilayah Kota|RS.HERMINA DAAN MOGOT|50|ATM TUNAI|KESEHATAN|-6.152798,106.712128|Jl. Kintamani Raya No.2, Kalideres, Jakarta Barat|Kalideres|Kalideres|Kota Jakarta Barat|DKI JAKARTA|#N/A
6287|S1GDMG07EV|Wilayah Kota|KK TAMAN KENCANA 2|100|ATM TUNAI|PERUMAHAN/PEMUKIMAN|-6.127637,106.726727|Ruko Taman Kencana Blok C 1 No. 13-14, Cengkareng, Jakarta Barat|Cengkareng Barat|Cengkareng|Kota Jakarta Barat|DKI JAKARTA|#N/A
6288|S1GDMG07EW|Wilayah Kota|RS PATRIA IKKT|100|ATM TUNAI|KESEHATAN|-6.1974,106.792803|Komp. Dephan Mabes TNI, Jl. Cendrawasih No.1, Slipi|Palmerah|Palmerah|Kota Jakarta Barat|DKI JAKARTA|#N/A
6289|S1GDMG07EX|Wilayah Kota|KLN GRAHA ELOK MAS|50|ATM TUNAI|PERUMAHAN/PEMUKIMAN|-6.185635, 106.768765|Jl. Panjang No.79 I-J, Kebon Jeruk, Jakarta Barat|Kedoya Selatan|Kebon Jeruk|Kota Jakarta Barat|DKI JAKARTA|#N/A
6290|S1GDMG07EY|Wilayah Kota|RS. JAKARTA EYE CENTER|50|ATM TUNAI|KESEHATAN|-6.188542,106.77244|Jl. Terusan Arjuna Utara No. 1, Kedoya, Jakarta Barat|Duri Kepa|Kebon Jeruk|Kota Jakarta Barat|DKI JAKARTA|#N/A
6291|S1GDMG07EZ|Wilayah Kota|ROXI SQUARE|100|ATM TUNAI|MALL/PLAZA|-6.166582,106.799512|Jl. Kyai Tapa No. 1, Jakarta Barat|Tomang|Grogol Petamburan|Kota Jakarta Barat|DKI JAKARTA|#N/A
6292|S1GDMG11AU|Wilayah Kota|KK MERUYA ILIR|50|ATM TUNAI|PERTOKOAN|-6.219764,106.738272|Ruko Puri Botanica Junction Jl. Joglo Raya Blok H7/18, Kembangan|Joglo|Kembangan|Kota Jakarta Barat|DKI JAKARTA|#N/A
6293|S1GDMG11RC|Wilayah Kota|KCP PURI INDAH 2|50|ATM TUNAI|PERTOKOAN|-6.184947,106.752798|Jl. Puri Indah Raya, Blok A1 No. 10, Kembangan Selatan|Kembangan Selatan|Kembangan|Kota Jakarta Barat|DKI JAKARTA|#N/A
6294|S1GDMG11SR|Wilayah Kota|PT. TIKI JNE S PARMAN|100|ATM TUNAI|INSTANSI/KANTOR|-6.194352,106.79695|Jalan S. Parman Kav P1, Jakarta Barat|Kemanggisan|Palmerah|Kota Jakarta Barat|DKI JAKARTA|#N/A
6295|S1GDMG11SS|Wilayah Kota|WARUNG RAJAWALI KAV.DKI|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.205925, 106.732278|Kavling DKI Blok 51 no. 32A & B, Meruya Selatan, Jakarta Barat|Inactive|Inactive|Kota Jakarta Barat|DKI JAKARTA|#N/A
6296|S1GDMG11X0|Wilayah Kota|KLN CITY RESORT 2|100|ATM TUNAI|MALL/PLAZA|-6.136243,106.732671|Komp City Resort Residences Blok B No.12C-12D, Jl. Lingkar Luar Kamal Raya, Cengkareng|Cengkareng Timur|Cengkareng|Kota Jakarta Barat|DKI JAKARTA|#N/A
6298|S1GDPS118O|Wilayah Denpasar|SPBU DALUNG|100|ATM TUNAI|SPBU/REST AREA|-8.629554 '115.1733278|Perumahan Dalung Permai|Benoa|Kuta Selatan|Kab. Badung|Denpasar|80361
6299|S1GDPS118Q|Wilayah Denpasar|HOTEL NIKO|100|ATM TUNAI|HOTEL/RESTORAN|-8.8236654 '115.2168186|Jl. Raya Nusa Dua Selatan|Benoa|Kuta Selatan|Kab. Badung|Denpasar|80361
6300|S1GDPS118R|Wilayah Denpasar|HOTEL MADE LUKLUK|50|ATM TUNAI|HOTEL/RESTORAN|-85991049 '115.1864712|Jl. Raya Sempidi – Lukluk Badung|Abianbase|Mengwi|Kab. Badung|Denpasar|80351
6301|S1GDPS118Y|Wilayah Denpasar|MINIMARKET JAYAKERTI TBN|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-8.5562878 '115.144318|Jl. Ahmad yani No. 63 Kediri Tabanan|Abian Tuwung|Kediri|Kab. Tabanan|Denpasar|82121
6302|S1GDPS119X|Wilayah Denpasar|TOKO UTAMA SARI|50|ATM TUNAI|PERTOKOAN|-8.651425, 115.194904|Jl.Gunung Agung No. 115 Denpasar|Pemecutan|Denpasar Barat|Kota Denpasar|Denpasar|80119
6303|S1GDPS12GG|Wilayah Denpasar|TOKO ADI JAYA|100|ATM TUNAI|PERTOKOAN|-8.6236377 '115.1222419|Jl. By Pass Munggu Tanah Lot, Badung - Bali|Benoa|Kuta Selatan|Kab. Badung|Denpasar|80361
6304|S1GDPS12TT|Wilayah Denpasar|SAFITRI HOUSE PEMOGAN|100|ATM TUNAI|PARIWISATA|-8.693823, 115.192260|Jl. Pulau Galang - Pemogan|Pemogan|Denpasar Selatan|Kota Denpasar|Denpasar|80221
6305|S1GDPS12VV|Wilayah Denpasar|RS SURYA HUSADA|50|ATM TUNAI|KESEHATAN|-8.6228596 '115.199138|Jl. Cokroaminoto - Denpasar|Ubung|Denpasar Utara|Kota Denpasar|Denpasar|80116
6307|S1GFMI04LF|Wilayah BSd|CARREFOUR LEBAK BULUS|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.288047,106.776187|JL. LEBAK BULUS RAYA NO. 8 KEBAYORAN LAMA, JAKARTA SELATAN|PONDOK PINANG|KEBAYORAN LAMA|Kota Jakarta Selatan|DKI JAKARTA|12310
6308|S1GFMI04LG|Wilayah BSd|PLAZA CILANDAK|100|ATM TUNAI|MALL/PLAZA|-6.301641,106.813964|JL. RAYA CILANDAK KKO, JAKARTA SELATAN|CILANDAK TIMUR|PASAR MINGGU|Kota Jakarta Selatan|DKI JAKARTA|12560
6309|S1GFMI04LH|Wilayah BSd|CILANDAK TOWN SQUARE 1|100|ATM TUNAI|MALL/PLAZA|-6.291337,106.799775|JL. TB. SIMATUPANG KAV. 17 CILANDAK, JAKARTA SELATAN|CILANDAK BARAT|CILANDAK|Kota Jakarta Selatan|DKI JAKARTA|12430
6310|S1GFMI04MU|Wilayah BSd|KAMPUS ISTN|100|ATM TUNAI|PENDIDIKAN|-6.35479,106.811469|JL. MOH. KAHFI II JAGAKARSA, JAKARTA SELATAN|CIGANJUR|JAGAKARSA|Kota Jakarta Selatan|DKI JAKARTA|12630
6311|S1GFMI06CK|Wilayah BSd|KLN UPN VETERAN|50|ATM TUNAI|PENDIDIKAN|-6.315546,106.795277|JL. RS. FATMAWATI, PONDOK LABU, JAKARTA SELATAN (KAMPUS UPN VETERAN)|PONDOK LABU|CILANDAK|Kota Jakarta Selatan|DKI JAKARTA|12450
6312|S1GFMI08PD|Wilayah BSd|INDOMARET RENO PANGK JATI|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.312291,106.796422|JL. KOMPLEK DDN II/1A PONDOK LABU|PONDOK LABU|CILANDAK|Kota Jakarta Selatan|DKI JAKARTA|12450
6313|S1GFMI08PE|Wilayah Senayan|MARKAS CILANDAK KKO 1|100|ATM TUNAI|INSTANSI/KANTOR|-6.303629, 106.811194|Jl. Raya Cilandak KKO, Cilandak Timur, Pasar Minggu, Jakarta Selatan 12560|Kel. Cilandak Timur|Pasar Minggu|Kota Jakarta Selatan|DKI JAKARTA|12560
6314|S1GFMI08PF|Wilayah BSd|GIANT BINTARO|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.259535,106.768093|JL. KESEHATAN RAYA, BINTARO JAYA II JAKARTA SELATAN|BINTARO|PESANGGRAHAN|Kota Jakarta Selatan|DKI JAKARTA|12330
6315|S1GFMI08PG|Wilayah BSd|KCP CIGANJUR 2|50|ATM TUNAI|PERTOKOAN|-6.3428082,106.8043656|JL. RC VETERAN NO. 11 JAKARTA SELATAN|CIGANJUR|JAGAKARSA|Kota Jakarta Selatan|DKI JAKARTA|12630
6316|S1GFMI08PH|Wilayah BSd|HERO SPMKT TEROGONG|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.165836,106.472950|JL. TEROGONG RAYA, CILANDAK, JAKARTA SELATAN|CILANDAK BARAT|CILANDAK|Kota Jakarta Selatan|DKI JAKARTA|12430
6317|S1GFMI08PI|Wilayah BSd|GIANT POINT SQUARE|100|ATM TUNAI|MALL/PLAZA|-6.172442,106.463941|JL. LEBAK BULUS RAYA, CILANDAK, JAKARTA SELATAN|LEBAK BULUS|CILANDAK|Kota Jakarta Selatan|DKI JAKARTA|12440
6318|S1GFMI08PJ|Wilayah BSd|SUPERINDO CIREUNDEU|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.192329,106.46227|JL. CIRENDEU RAYA NO. 20 CIPUTAT TIMUR, TANGERANG|CIREUNDEU|CIPUTAT TIMUR|Kota Tangerang Selatan|Banten|15419
6319|S1GFMI08PK|Wilayah BSd|RAMAYANA CIPUTAT PLAZA|100|ATM TUNAI|MALL/PLAZA|-6.193172,106.444910|JL. DEWI SARTIKA NO. 2 CIPUTAT, TANGERANG SELATAN|CIPUTAT|CIPUTAT|Kota Tangerang Selatan|Banten|15411
6320|S1GFMI08PL|Wilayah BSd|HOT ROD CAFE|50|ATM TUNAI|HOTEL/RESTORAN|-6.280603,106.807207|JL. PANGERAN ANTASARI, CILANDAK, JAKARTA BARAT|CIPETE SELATAN|CILANDAK|Kota Jakarta Selatan|DKI JAKARTA|12410
6321|S1GFMI08PM|Wilayah BSd|KLN CILANDAK 2|50|ATM TUNAI|PERTOKOAN|-6.301491,106.814452|JL. RAYA CILANDAK KKO NO. 5 G CILANDAK, JAKARTA SELATAN|CILANDAK TIMUR|PASAR MINGGU|Kota Jakarta Selatan|DKI JAKARTA|12560
6322|S1GFMI08PN|Wilayah BSd|KLN PASAR MINGGU 4|50|ATM TUNAI|PERTOKOAN|-6.285535,106.838605|JL. RAYA RAGUNAN NO. 4 JAKARTA SELATAN |PASAR MINGGU|PASAR MINGGU|Kota Jakarta Selatan|DKI JAKARTA|12520
6323|S1GFMI08PO|Wilayah BSd|ERA GD.HIJAU PD.INDAH|100|ATM TUNAI|PERUMAHAN/PEMUKIMAN|-6.163440,106.463512|JL. GEDUNG HIJAU RAYA NO. 39 PONDOK INDAH, JAKARTA SELATAN|PONDOK PINANG|KEBAYORAN LAMA|Kota Jakarta Selatan|DKI JAKARTA|12310
6324|S1GFMI08QZ|Wilayah BSd|SPBU 34-12512 MARGASATWA|100|ATM TUNAI|SPBU/REST AREA|-6.173912,106.485910|JL. MARGASATWA RAYA NO. 28 RAGUNAN, JAKARTA SELATAN|CILANDAK TIMUR|PASAR MINGGU|Kota Jakarta Selatan|DKI JAKARTA|12560
6325|S1GFMI110I|Wilayah BSd|KK PONDOK CABE|100|ATM TUNAI|PERUMAHAN/PEMUKIMAN|-6.346561,106.75116|JL. RAYA PONDOK CABE NO. 36 TANGERANG SELATAN (RUKO KAMPUS POLTEK SWADHARMA)|BENDA BARU|PAMULANG|Kota Tangerang Selatan|Banten|15418
6326|S1GFMI110L|Wilayah BSd|KCP BONA INDAH 4|50|ATM TUNAI|PERTOKOAN|-6.30809,106.781316|JL. KARANG TENGAH RAYA NO. 27 LEBAK BULUS, JAKARTA SELATAN|LEBAK BULUS|CILANDAK|Kota Jakarta Selatan|DKI JAKARTA|12440
6327|S1GFMI11X4|Wilayah BSd|SPBU 34.12606 M.KAHFI|100|ATM TUNAI|SPBU/REST AREA|-6.333864,106.806352|JL. MOH. KAHFI I, CIGANJUR, JAKARTA SELATAN|CIGANJUR|JAGAKARSA|Kota Jakarta Selatan|DKI JAKARTA|12630
6328|S1GFMI12XX|Wilayah BSd|RSIA SOEROSO|100|ATM TUNAI|KESEHATAN|-6.313592,106.738186|JL. BURUNG GEREJA SHI NO. 4 CIPUTAT TIMUR|CEMPAKA PUTIH|CIPUTAT|Kota Tangerang Selatan|Banten|15412
6334|S1GGPS12HH|Wilayah Surabaya|GALERY ROYAL PLAZA 3|50|ATM TUNAI|MALL/PLAZA|-7.308718, 112.734421|JL. A. YANI 16-18 ROYAL PLAZA F1-18 LT. UG KOTA SURABAYA|KETINTANG|GAYUNGAN|KOTA SURABAYA|Jawa Timur|60231
6335|S1GGPS12NN|Wilayah Surabaya|SPBU JL. RAYA BALAS|100|ATM TUNAI|SPBU/REST AREA|-7.333484, 112.705504|JL. RAYA BALAS KLUMPRIK 91 WIYUNG SBY|BALAS KLUMPRIK|WIYUNG|KOTA SURABAYA|Jawa Timur|60222
6336|S1GGPS12PP|Wilayah Surabaya|INDOMARET GRIYA KEBRAON|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-7.328041, 112.707940|Jl. Raya Mastrip No. 4|Kebraon|WIYUNG|KOTA SURABAYA|Jawa Timur|60222
6337|S1GGPS12RR|Wilayah Surabaya|GALERY ROYAL PLAZA 1|50|ATM TUNAI|MALL/PLAZA|-7.308718, 112.734421|JL. A. YANI 16-18 ROYAL PLAZA F1-18 LT. UG KOTA SURABAYA|KETINTANG|GAYUNGAN|KOTA SURABAYA|Jawa Timur|60231
6338|S1GGRK11AA|Wilayah Surabaya|KCP BNI SYARIAH GRESIK|50|ATM TUNAI|PERTOKOAN|-7.1669359,112.6545312|JL. PANGLIMA SUDIRMAN GRESIK|SIDOKUMPUL|GRESIK|KAB. GRESIK|Jawa Timur|61111
6339|S1GGRKK001|Wilayah Surabaya|GIANT GRESIK NON TUNAI|50|ATM NON TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-7.1469092,112.6145575|JL. DARMO SUGONDO NO. 232 GRESIK|SIDOMORO|KEBOMAS|KAB. GRESIK|Jawa Timur|61122
6350|S1GHMN04LJ|Wilayah Kota|ALFAMART KETAPANG|50|ATM TUNAI|MALL/PLAZA|-6.160653, 106.814486|Jl. Zainal Arifin, Jakarta Barat|Petojo Utara|Gambir|Kota Jakarta Barat|DKI JAKARTA|#N/A
6351|S1GHMN04LK|Wilayah Kota|KCU HARMONI 1|50|ATM TUNAI|PERTOKOAN|-6.166699, 106.820132|Komp. Duta Merlin Blok A 1-2-3, Jl.  Gajah Mada No. 3-5|Petojo Utara|Gambir|Kota Jakarta Pusat|DKI JAKARTA|#N/A
6352|S1GHMN04LY|Wilayah Kota|TRISAKTI KAMPUS B|100|ATM TUNAI|PENDIDIKAN|-6.167126,106.797194|Jl. Kyai Tapa No. 260, Jakarta Barat|Tomang|Grogol Petamburan|Kota Jakarta Barat|DKI JAKARTA|#N/A
6353|S1GHMN11Y1|Wilayah Kota|KK KETAPANG|50|ATM TUNAI|PERTOKOAN|-6.16038,106.813947|Ketapang Business Center Blok A-3, Jl. KH. Zainul Arifin No.20|Krukut|Taman Sari|Kota Jakarta Barat|DKI JAKARTA|#N/A
6354|S1GHMN11Z2|Wilayah Kota|GALERI ITC ROXY MAS 4|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.166702, 106.803074|ITC Roxy Mas Lt. Dasar Bursa Ponsel No. 29-30. Jalan KH. Hasyim Ashari|Cideng|Gambir|Kota Jakarta Pusat|DKI JAKARTA|#N/A
6355|S1GHMN12DD|Wilayah Kota|SMK REXMUNDI SANTO JOSEPH|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.164196, 106.815934|Jl. Alaydrus, Jakarta Pusat|Petojo Utara|Gambir|Kota Jakarta Pusat|DKI JAKARTA|#N/A
6356|S1GJBG12AA|Wilayah Surabaya|STASIUN JOMBANG|50|ATM TUNAI|TRANSPORTASI|-7.557951,112.233839|JL. STASIUN NO. 1 JOMBANG|KAUMAN|JOMBANG|KAB. JOMBANG|Jawa Timur|61419
6359|S1GJBR12II|Wilayah Malang|INDOMARET SUMBER BARU|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-8.057957, 113.406228|JL. PASAR BATU URIP SUMBERBARU - JEMBER|SUMBER AGUNG|SUMBERBARU|KAB. JEMBER|Jawa Timur|68156
6360|S1GJBR12MM|Wilayah Malang|KLINIK SUHERMAN|50|ATM TUNAI|KESEHATAN|-8.115909, 113.726553|JL. KARIMATA JEMBER|SUMBERSARI|SUMBERSARI|KAB. JEMBER|Jawa Timur|68121
6361|S1GJKT04OU|Wilayah Kota|WTC MANGGA DUA LT 1|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.133372 , 106.830516|Jl. Mangga Dua Raya No.1 Jakarta Utara|Ancol|Pademangan|Kota Jakarta Utara|DKI JAKARTA|#N/A
6362|S1GJKT07FA|Wilayah Kota|MALL LINDETEVEST|100|ATM TUNAI|MALL/PLAZA|-6.146187,106.816485|Lindeteves Trade Center, Jl. Hayam Wuruk, Jakarta Barat|Mangga Besar|Taman Sari|Kota Jakarta Barat|DKI JAKARTA|#N/A
6363|S1GJKT07FB|Wilayah Kota|ALFAMIDI PADEMANGAN|50|ATM TUNAI|PARIWISATA|-6.137906, 106.832732|Jl. Gunung Sahari, Jakarta Utara|Pademangan Barat|Pademangan|Kota Jakarta Utara|DKI JAKARTA|#N/A
6364|S1GJKT11AV|Wilayah Kota|CERIAMART PADEMANGAN|50|ATM TUNAI|MALL/PLAZA|-6.140091, 106.835999|Jl. Hidup Baru No. 18, Pademangan, Jakarta Utara|Pademangan Barat|Pademangan|Kota Jakarta Pusat|DKI JAKARTA|14420
6365|S1GJKT11Q0|Wilayah Kota|SYARIAH MANGGA DUA|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.136789,106.829284|Komp. Pertokoan Harco Mangga Dua, Jl. Mangga Dua Raya, Jakarta Pusat|Mangga Dua Selatan|Sawah Besar|Kota Jakarta Pusat|DKI JAKARTA|#N/A
6366|S1GJKT12HH|Wilayah Kota|GALLERY MANGGA DUA MALL 2|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.136853,106.823995|Mangga Dua Mall Lt. Dasar No. 11 B Jl. Mangga Dua Raya, Jakarta Pusat|Mangga Dua Selatan|Sawah Besar|Kota Jakarta Pusat|DKI JAKARTA|#N/A
6367|S1GJKTK002|Wilayah Kota|KC JKT KOTA - NON TUNAI|50|ATM NON TUNAI|INSTANSI/KANTOR|-6.136267,106.81532|BNI Kanwil Jakarta Kota Jl. Lada No.1 Jakarta Barat|Pinangsia|Taman Sari|Kota Jakarta Barat|DKI JAKARTA|#N/A
6383|S1GJPK12NN|Wilayah Bandung|STASIUN KA KIARACONDONG|50|ATM TUNAI|TRANSPORTASI|-6.9335936, 107.6468237|Jl. Babakan Sari Kiaracondong. 9|Kel. Babakan Sari|Kiaracondong|Kota Bandung|Jawa Barat|40281
6384|S1GJPR02DG|Wilayah Semarang|CABANG JEPARA 1|50|ATM TUNAI|INSTANSI/KANTOR| -6.596070,110.667827|Jl. Pemuda no.11 A Kelurahan Potroyudan Kec. Jepara Kab Jepara|Potroyudan|Jepara|Kab. Jepara|Jawa Tengah|#N/A
6385|S1GJPR02VP|Wilayah Semarang|CABANG JEPARA 2|100|ATM TUNAI|INSTANSI/KANTOR| -6.596070,110.667827|Jl. Pemuda no.11 A Kelurahan Potroyudan Kec. Jepara Kab Jepara|Potroyudan|Jepara|Kab. Jepara|Jawa Tengah|#N/A
6386|S1GJPR03LG|Wilayah Semarang|KK. BANGSRI|100|ATM TUNAI|INSTANSI/KANTOR| -6.522497,110.771832|Jl. Raya Bangsri RT 72 RW 18 Kelurahan Bangsri Kec. Bangsri Kab. Jepara|Bangsri|Bangsri|Kab. Jepara|Jawa Tengah|#N/A
6387|S1GJPUK001|Wilayah Senayan|KLN WISMA 46 NON TUNAI|50|ATM NON TUNAI|INSTANSI/KANTOR|-6.203503, 106.820563|Jl. Jend Sudirman Kav.I Karet Tengsin, Tanah Abang Jakarta Pusat 10220|Kel. Karet Tengsin|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10220
6388|S1GJPU08QM|Wilayah Senayan|GALERY KANTOR BESAR 5|20|ATM TUNAI|INSTANSI/KANTOR|-6.204131, 106.821707|Galery BNI Gd. Kantor Besar Jl. Jend.Sudirman Kav 1, Karet Tengsin, Tanah Abang, Jakarta Pusat 10220|Kel. Karet Tengsin|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10220
6389|S1GJPU08QN|Wilayah Senayan|KLN PLAZA INDONESIA 1|100|ATM TUNAI|MALL/PLAZA|-6.193714, 106.821969|Jl. M.H Thamrin Kav.1 Menteng, Menteng, Jakarta Pusat 10310|Kel. Menteng|Menteng|Kota Jakarta Pusat|DKI JAKARTA|10310
6390|S1GJPU08QO|Wilayah Senayan|KLN PLAZA INDONESIA 2|50|ATM TUNAI|MALL/PLAZA|-6.193714, 106.821969|Jl. M.H Thamrin Kav.1 Menteng, Menteng, Jakarta Pusat 10310|Kel. Menteng|Menteng|Kota Jakarta Pusat|DKI JAKARTA|10310
6391|S1GJPU08RH|Wilayah Senayan|TANAH ABANG BLOK A LT 6|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.187406, 106.814828|Pasar Tanah abang blok A lt. BaseMent 2 Los F No.78 & 79, Kampung Bali, Tanah abang Jakarta Pusat 10250|Kel. Kampung Bali|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10250
6392|S1GJPU08RI|Wilayah Senayan|TANAH ABANG BLOK A LT 3A|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.187406, 106.814828|Pasar Tanah abang blok A lt. BaseMent 2 Los F No.78 & 79, Kampung Bali, Tanah abang Jakarta Pusat 10250|Kel. Kampung Bali|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10250
6393|S1GJPU11CP|Wilayah Senayan|KK THAMRIN CITY 1|50|ATM TUNAI|MALL/PLAZA|-6.194866, 106.817497|Jl. Thamrin Boulevard, Kebon Melati, Tanah Abang, Jakarta Pusat 10230|Kel. Kebon Melati|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10230
6394|S1GJPU11CQ|Wilayah Senayan|KK THAMRIN CITY 2|100|ATM TUNAI|MALL/PLAZA|-6.194866, 106.817497|Jl. Thamrin Boulevard, Kebon Melati, Tanah Abang, Jakarta Pusat 10230|Kel. Kebon Melati|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10230
6395|S1GJPU11OI|Wilayah Senayan|KCP BNI SYARIAH BENHIL|50|ATM TUNAI|PERTOKOAN|-6.211706, 106.812377|Jl. Bendungan Hilir Raya No. 84 A - B, Bendungan Hilir, Tanah Abang, Jakarta Pusat 10210|Kel. Bendungan Hilir|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10210
6396|S1GJPU11P0|Wilayah Senayan|KCP BNI SYARIAH MA II|50|ATM TUNAI|PERTOKOAN|-6.190279, 106.874967|Jl. Jend. Ahmad Yani No.58, Cempaka Putih Timur, Cempaka Putih, Jakarta Pusat 10510|Kel. Cempaka Putih Timur|Cempaka Putih|Kota Jakarta Pusat|DKI JAKARTA|10510
6397|S1GJPU11P1|Wilayah Senayan|KLN PLAZA FX 2|100|ATM TUNAI|MALL/PLAZA|-6.224575, 106.803954|Jl. Jend Sudirman Pintu 1 Senayan, Senayan, Kebayoran Baru Jakarta Selatan 12190|Kel. Senayan|Kebayoran Baru|Kota Jakarta Selatan|DKI JAKARTA|12190
6398|S1GJPU11P8|Wilayah Senayan|BLG BNI SYARIAH FATMAWATI|50|BLG ATM TUNAI|BLG|-6.2119346, 106.8123033|BNI Syariah Jakarta Pusat|Kel. Bendungan Hilir|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10210
6399|S1GJPU11P9|Wilayah Senayan|HOTEL SHANGRILA 2|100|ATM TUNAI|HOTEL/RESTORAN|-6.201998, 106.817528|Kota BNI Jl. Jend Sudirman Kav 1, Karet Tengsin, Tanah Abang, Jakarta 10220|Kel. Karet Tengsin|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10220
6400|S1GJPU11QA|Wilayah Senayan|KK METRO TANAH ABANG|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.187667, 106.81619|Jl. Wahid Hasyim No. 187-189, Kebon Kacang, Tanah Abang, Jakarta Pusat 10240|Kel. Kampung Bali|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10250
6401|S1GJPU11QB|Wilayah Senayan|KK TNH ABANG BLOK A LT.2|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.187406, 106.814828|Tanah Abang Blok A Lt. 2, Jl. Mas Mansyur, Kampung Bali, Tanah Abang, Jakarta Pusat 10250|Kel. Kampung Bali|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10250
6402|S1GJPU11QC|Wilayah Senayan|KK TN.ABANG BLOK B LT.1|100|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.187935, 106.814716|Tanah Abang Blok b Lt. 1, Jl. Pasar Tanah Abang, Petamburan, Tanah Abang, Jakarta Pusat 10260|Kel, Petamburan|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10260
6403|S1GJPU11QD|Wilayah Senayan|KK TNH ABANG BLOK B LT.B2|50|ATM TUNAI|ITC/GROSIR/SWALAYAN/PS. TRADISIONAL|-6.187935, 106.814716|Tanah Abang Blok B Lt. B2, Jl. Pasar Tanah Abang, Petamburan, Tanah Abang, Jakarta Pusat 10260|Kel, Petamburan|Tanah Abang|Kota Jakarta Pusat|DKI JAKARTA|10260
6404|S1GJPU11QE|Wilayah Senayan|KK PASAR BENHIL|100|ATM TUNAI|PERTOKOAN|-6.214089, 106.814295|JL. BENDUNGAN HILIR NO.84C JAKARTA PUSAT|Bendungan Hilir|TANAH ABANG|Kota Jakarta Pusat|DKI JAKARTA|10210
