
1179|KEMANG (D/H KCP GEDUNG BPN)|-6.269629,106.815403|JL. KEMANG RAYA NO. 82 D JAKARTA SELATAN |12730|KOTA JAKARTA SELATAN|Kec. Mampang Prapatan|Kel. Bangka|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7180366, 7199454, 7180366|(021)  7182714
1180|WIJAYA GRAND CENTER|-6.254615,106.800261|JL. DARMAWANGSA RAYA, KOMPL. WIJAYA GRAHA PURI BLOK E 2-3, JAK-SEL |12160|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Pulo|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  7202880, 7202881, 7206908, 7228323, 7200138|(021) 2700582
1181|BLOK M D/H. KALIBATA ( TEBET)|-6.243971,106.798758|JL. SULTAN  HASANUDDIN NO. 3-4, JAKARTA SELATAN |12160|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Pulo|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 2700947, 2700945|(021) 2700947
1182|PLN PUSAT|-6.239081,106.803379|JL. TRUNOJOYO BLOK M1 NO. 135 KEBAYORAN BARU, JAKARTA SELATAN|12110|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Selong|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 72789925|(021) 72789422
1183|PANGLIMA POLIM|-6.253955,106.797361|JL.FATMAWATI RAYA NO.47 E-F, JAKARTA SELATAN|12160|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Pulo|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7395251|(021) 77244259
1184|WARUNG BUNCIT|-6.265774,106.835904|JL.WARUNG BUNCIT RAYA NO.2, KALIBATA, JAKARTA SELATAN|12740|KOTA JAKARTA SELATAN|Kec. Pancoran|Kel. Kalibata|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7940138|(021) 7946662
1185|AMPERA|-6.289511,106.818093|JL. AMPERA RAYA NO.62A KEL. CILANDAK TIMUR, KEC. PASAR MINGGU, JAKARTA SELATAN|12560|KOTA JAKARTA SELATAN|Kec. Pasar Minggu|Kel. Cilandak Timur|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7806490|(021) 7802454
1186|PEJATEN VILLAGE|-6.280308,106.828806|MALL PEJATEN VILLAGE, JL. WARUNG JATI BARAT NO. 39 JATI PADANG PASAR MINGGU JAKARTA SELATAN 12540|12540|KOTA JAKARTA SELATAN|Kec. Pasar Minggu|Kel. Jati Padang|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 78831687|(021) 78831669
1187|BANGKA RAYA|-6.250858,106.814598|JL. BANGKA RAYA NO. 40A RT. 014 RW. 03 PELA MAMPANG JAKARTA SELATAN, 12720|12720|KOTA JAKARTA SELATAN|Kec. Mampang Prapatan|Kel. Pela Mampang|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7194210, 7194217| (021) 7194139
1188|RADIO DALAM|-6.252026,106.79128|JL. RADIO DALAM RAYA NO. 24, KEBAYORAN BARU, JAKARTA SELATAN|12140|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Gandaria Utara|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7234371|(021) 7234368
1189|PACIFIC PLACE|-6.224529,106.810197|GEDUNG PACIFIC PLACE, JL. JEND SUDIRMAN KAV 52-53, JAKARTA SELATAN|12190|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Senayan|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 51400512|(021) 51400588
1190|MELAWAI|-6.245727,106.79617|JL. MELAWAI RAYA NO. 75 KEBAYORAN BARU, JAK-SEL|12130|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Kramat Pela|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  2702828, 2702838, 2702651, 2702652, 7211124, 7211125|(021) 2700048
1191|MONGINSIDI D/H CIRANJANG D/H KELAPA GADING  ( RAWAMANGUN)|-6.239716,106.806057|RUKAN DE MONGINSIDI JL. WOLTER MONGINSIDI NO.12-14  RT 002 RW 002, MELAWAI, KEBAYORAN BARU,JAKARTA SELATAN|12160|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Pulo|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7231537,7266487,7250717|(021) 7251003
1192|MAMPANG|-6.240396,106.825584|JL. MAMPANG PRAPATAN NO. 37 , JAKARTA SELATAN|12790|KOTA JAKARTA SELATAN|Kec. Mampang Prapatan|Kel. Tegal Parang|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7985513|(021) 7941303
1193|DUTA MAS FATMAWATI|-6.263649,106.797895|JL. RS.FATMAWATI NO.39 , JAK-SEL, KOMP. PERTOKOAN ITC FATMAWATI BLOK B1 NO.5. |12150|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Cipete Utara|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA| JAWA |(021) 72796328|(021) 7237410
1194|KEMANG RAYA|-6.255402,106.813414|JL. KEMANG RAYA NO.15 KELURAHAN BANGKA, KEC. MAMPANG PRAPATAN, KODYA JAKARTA SELATAN|12730|KOTA JAKARTA SELATAN|Kec. Mampang Prapatan|Kel. Bangka|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)71794595|
1195|CIPETE|-6.277154,106.797739|JL. FATMAWATI NO. 33 KELURAHAN CIPETE SELATAN, KEC. CILANDAK, JAKARTA SELATAN|12410|KOTA JAKARTA SELATAN|Kec. Cilandak|Kel. Cipete Selatan|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)75921200|
1196|DUREN TIGA|-6.253862,106.832781|JL. DUREN TIGA RAYA NO. 7C, KEL. DUREN TIGA, KEC. PANCORAN, KOTA  JAKARTA SELATAN|12760|KOTA JAKARTA SELATAN|Kec. Pancoran|Kel. Duren Tiga|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)79188372|
1197|KEMENTRIAN PU|-6.234563,106.801005|KEMENTRIAN PU, JL. PATTIMURA NO.20, KEL. SELONG, KEC. KEBAYORAN BARU, KOTA JAKARTA SELATAN|12110|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Selong|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)7207741|(021)7207754
1198|FATMAWATI RAYA|-6.286377,106.795568|JL. FATMAWATI RAYA KEL. CILANDAK BARAT, KEC. CILANDAK, KOTA JAKARTA SELATAN|12430|KOTA JAKARTA SELATAN|Kec. Cilandak|Kel. Cilandak Barat|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)7698345|(021)7505496
1201|MENTENG|-6.186614,106.835868|JL. MENTENG RAYA NO. 76, JAKARTA PUSAT|10340|KOTA JAKARTA PUSAT|Kec. Menteng|Kel. Kebon Sirih|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  31931723, 31934550, 31936226, 3100462|(021)   3907526 (021)   3907527
1202|STASIUN K.A. GAMBIR|-6.177956,106.831374|JL. MEDAN MERDEKA TIMUR, JAKARTA PUSAT, STASIUN GAMBIR PINTU UTARA |10110|KOTA JAKARTA PUSAT|Kec. Gambir|Kel. Gambir|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  3506624|(021) 3506625
1203|DEPARTEMEN PERTAHANAN (DEPHAN) D/H HOTEL SAHID |-6.177165,106.822041|JL. MEDAN MERDEKA BARAT NO. 13-14 JAKARTA PUSAT  |10110|KOTA JAKARTA PUSAT|Kec. Gambir|Kel. Gambir|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA| (021) 3828152, 3518177|(021)   3518177
1204|SABANG|-6.186617,106.825032|JL. H. AGUS SALIM NO. 44 JAKARTA PUSAT|10340|KOTA JAKARTA PUSAT|Kec. Menteng|Kel. Kebon Sirih|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 3103006|(021)  3103007
1205|PLAZA MENTENG|-6.196867,106.828883|JL. HOS COKROAMINOTO, MENTENG, JAKARTA PUSAT|10310|KOTA JAKARTA PUSAT|Kec. Menteng|Kel. Menteng|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 3907620|(021) 3907621
1206|CIKINI|-6.19317,106.838934|JL. CIKINI RAYA KAV. 62-64 JAKARTA PUSAT 10330|10330|KOTA JAKARTA PUSAT|Kec. Menteng|Kel. Cikini|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 21392162|(021) 21392163
1207|PROKLAMASI|-6.202245,106.846884|GEDUNG PROKLAMASI MANSION, JL. PROKLAMASI NO.68 RT 002/005 PEGANGSAAN, JAKARTA PUSAT|10320|KOTA JAKARTA PUSAT|Kec. Menteng|Kel. Pegangsaan|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 3924614|(021) 31922839
1208|CIKINI GOLD CENTRE|-6.198302,106.841489|CIKINI GOLD CENTRE LANTAI 2 BLOK AKS001, JL. CIKINI RAYA, JAKARTA PUSAT|10320|KOTA JAKARTA PUSAT|Kec. Menteng|Kel. Pegangsaan|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)29565446|(021)29565447
1209|PASAR MAYESTIK|-6.241661,106.790454|JL. KYAI MAJA NO.75-76 KEBAYORAN BARU, JAK-SEL|12120|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Gunung|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)   2700049 - 2700050, 2700951, 7262455, 2702949, 2702831, 7248779, 72797763, 7200584, 72792659, 72788839, 7201037,72787227, 70800262|(021) 2700952
1210|CIPULIR|-6.237757,106.767873|JL. CILEDUG RAYA NO.123 ABC, JAKSEL |12230|KOTA JAKARTA SELATAN|Kec. Kebayoran Lama|Kel. Cipulir|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 72800158, ULM Cipulir (021) 72795756, 72796985|(021) 72800157
1211|GANDARIA D/H  RADIO DALAM|-6.24457,106.783424|JL. GANDARIA TENGAH III NO. 21 KEBAYORAN BARU, JAKSEL, GEDUNG GRAHA FINDO, |12130|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Kramat Pela|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  72795964|(021) 72795978
1212|KEBAYORAN LAMA|-6.236216,106.780338|JL. RAYA KEBAYORAN LAMA NO. 17 A-B KEL.GROGOL SELATAN KEBAYORAN LAMA |12224|KOTA JAKARTA SELATAN|#N/A|#N/A|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7235357, ULM Keb. Lama (021) 72788443, 72788445|(021) 7233861
1213|JOGLO D/H. APARTEMEN PERMATA|-6.218026,106.757022|RUKO JOGLO, PERUMAHAN TAMAN KEBON JERUK BLOK W.III NO. 19, JAKARTA BARAT  |11550|KOTA JAKARTA BARAT|Kec. Kebon Jeruk|Kel. Kelapa Dua|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 70901546, 5874514|(021) 5874514
1214|SENAYAN CITY|-6.227892,106.796381|MALL SENAYAN CITY, JL. ASIA AFRIKA LOT 19, GELORA, TANAH ABANG, JAKARTA PUSAT|10270|KOTA JAKARTA PUSAT|Kec. Tanah Abang|Kel. Gelora|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 72782139|(021) 72782141
1215|ITC PERMATA HIJAU|-6.22102,106.783316|GEDUNG ITC PERMATA HIJAU, JL ARTERI PERMATA HIJAU RAYA BLOK EMERALD NO.1, JAKARTA BARAT|12210|KOTA JAKARTA SELATAN|Kec. Kebayoran Lama|Kel. Grogol Utara|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 53664464|
1216|GANDARIA CITY|-6.24457,106.783424|PERKANTORAN GANDARIA 8, JL. SULTAN ISKANDAR MUDA,JAKARTA SELATAN|12240|KOTA JAKARTA SELATAN|Kec. Kebayoran Lama|Kel. Kebayoran Lama Utara|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 29036646 |(021) 29036647 
1217|PONDOK INDAH ARTERI|-6.251442,106.781723|JL. SULTAN ISKANDAR MUDA NO. 25 (ARTERI PONDOK INDAH NO.1) JAK-SEL |12240|KOTA JAKARTA SELATAN|Kec. Kebayoran Lama|Kel. Kebayoran Lama Utara|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7227885, 7257540, 7257542, 7257543, 7229552, 7229554, 7229556, 7229558, 72798077|(021) 7257541
1218|PONDOK PINANG|-6.258278,106.777674|JL. CIPUTAT RAYA NO. 16 PONDOK PINANG, JAKSEL|12310|KOTA JAKARTA SELATAN|Kec. Kebayoran Lama|Kel. Pondok Pinang|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7506015|(021) 7651646
1219|VETERAN BINTARO D/H STP TRISAKTI (D/H  APT TRISAKTI)|-6.261253,106.767113|JL. RAYA RC VETERAN NO. 2 BINTARO, JAKARTA SELATAN|12330|KOTA JAKARTA SELATAN|Kec. Pesanggrahan|Kel. Bintaro|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7342577|(021) 73884869
1220|RS PUSAT PERTAMINA |-6.240238,106.79292|JL. KYAI MAJA NO.43 KEBAYORAN BARU, JAKARTA SELATAN|12120|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Gunung|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 7219594,7219564|(021) 7219864
1221|KREO|-6.235516,106.74073|JL. HOS COKROAMINOTO, KREO, KEC. LARANGAN, KOTA TANGERANG|15156|KOTA TANGERANG|Kec. Larangan|Kel. Kreo Selatan||JABODETABEK|BANTEN|JAWA|(021)73880999|
1222|SANTA|-6.239183,106.811417|JL. WOLTER MONGINSIDI NO. 60B KEBAYORAN BARU, JAKARTA SELATAN|12110|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Selong|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)7254455|(021)7220569
1223|CIPADU|-6.248219,106.738478|JL. KH. WAHID HASYIM, CIPADU, KOTA TANGERANG|15155|KOTA TANGERANG|Kec. Larangan|Kel. Cipadu Jaya||JABODETABEK|BANTEN|JAWA|(021)73451946|(021)73451846
1224|PASAR MAYESTIK(KK)|-6.241231,106.790969|GEDUNG PASAR MAYESTIK UNIT L 2 BKS SLOT B, JL. TEBAH 3, KEBAYORAN BARU, KOTA JAKARTA SELATAN, DKI JAKARTA|12120|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Gunung|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)29395546|(021)29395547
1226|SENAYAN|-6.207125,106.803674|JL. JEND. GATOT SUBROTO KAV.55, JAK-PUS |10210|KOTA JAKARTA PUSAT|Kec. Tanah Abang|Kel. Bendungan Hilir|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  5707474 (hunting), 5703977, 5735083, 2511279, 2511280, 2511281, 5723869, 5723870, 5723908, 5735081, 5747649, 5747789, 5735041, 5702509, 5702511, 5702912, 7250808|(021) 2511280, 2511282
1227|RATU PLAZA|-6.226954,106.800513|JL. JEND. SUDIRMAN KAV.09 GROUND FLOOR , JAK-PUS|10720|KOTA JAKARTA PUSAT|Kec. Sawah Besar|Kel. Gunung Sahari Utara|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  2700045-7, 5710506, 5710576, 7207895|(021) 5710705
1228|PLAZA SEMANGGI D/H.  CENTRAL PLAZA|-6.208378,106.822183|GEDUNG PLAZA SEMANGGI, JL. JENDERAL SUDIRMAN KAV.50, LOBBY AREA, UNIT #003 - JAKARTA |12930|KOTA JAKARTA SELATAN|Kec. Setiabudi|Kel. Karet Semanggi|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  25539830, 25539831|(021) 25539831
1229|WISMA GKBI|-6.217407,106.812831|JL. JEND. SUDIRMAN NO. 28 JAKPUS D/H WISMA GKBI LT.5, JL. JEND SUDIRMAN NO. 28 JAKARTA, WISMA GKBI LT.1 |10210|KOTA JAKARTA PUSAT|Kec. Tanah Abang|Kel. Bendungan Hilir|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 5740044, 5742525|(021) 5742525
1230|KEMDIKBUD|-6.225492,106.802064|JL. JEND.SUDIRMAN KAV.4-5 , JAKARTA PUSAT|10270|KOTA JAKARTA PUSAT|Kec. Tanah Abang|Kel. Gelora|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  5742463-65|(021) 5742465
1231|BENDUNGAN HILIR D/H GRANADA|-6.207988,106.811074|JL. BENDUNGAN HILIR RAYA BLOK G-1 NO. 3B JAKSEL |10220|KOTA JAKARTA PUSAT|Kec. Tanah Abang|Kel. Karet Tengsin|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  5744736-37 ,5744739, 57951509, 5719526|(021)  5744738
1232|SAMUDERA INDONESIA|-6.197952,106.797319|JL. LETJEN S.PARMAN KAV.35 KEL PALMERAH KEC. PALMERAH, GEDUNG PT. SAMUDERA INDONESIA |11480|KOTA JAKARTA BARAT|Kec. Palmerah|Kel. Kemanggisan|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 5309104 - 05|(021) 5309105
1233|PALMERAH|-6.207502,106.795621|JL. PALMERAH BARAT NO. 16-18A KEL.PALMERAH KEC. PALMERAH|11480|KOTA JAKARTA BARAT|Kec. Palmerah|Kel. Kemanggisan|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 5323202-03, 5303592|(021) 5323203
1234|MANGGALA WANABHAKTI|-6.206335,106.79908|JL. JEND. GATOT SUBROTO, GEDUNG MANGGALA WANABHAKTI.|10270|KOTA JAKARTA PUSAT|Kec. Tanah Abang|Kel. Gelora|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)57902780|
1235|PATRAJASA|-6.233358,106.82297|JL.GATOT SUBROTO KAV.32-34, KEL.KUNINGAN TIMUR, KEC.SETIABUDI, JAK-SEL, GEDUNG PATRA OFFICE TOWER. |12950|KOTA JAKARTA SELATAN|Kec. Setiabudi|Kel. Kuningan Timur|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  52900218, 52900219|(021) 52900219
1236|WISMA ARGO MANUNGGAL|-6.229186,106.819968|JL. JEND. GATOT SUBROTO KAV. 22, JAKARTA SELATAN|12930|KOTA JAKARTA SELATAN|Kec. Setiabudi|Kel. Karet Semanggi|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 2520035-2520036,2500326,  2501942,  2501943|(021)  2520042
1237|KEMANGGISAN UTAMA RAYA D/H RS GRAHA KEDOYA|-6.168023,106.764271|JL. KEMANGGISAN UTAMA RAYA NO. 49A PALMERAH, JAKARTA BARAT|11480|KOTA JAKARTA BARAT|Kec. Palmerah|Kel. Kemanggisan|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 53653505, 22122522, 22122528, 22122521|(021) 53653506
1238|RS PELNI D/H PETAMBURAN|-6.193452,106.805549|RS PELNI JL. KS TUBUN 92-94 JAKARTA BARAT|11410|KOTA JAKARTA PUSAT|Kec. Palmerah|Kel. Slipi|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)53669690|(021)53669691
1239|WISMA 77 D/H MENARA CITICON|-6.192743,106.797688|GEDUNG WISMA 77 TOWER 2 JL. LETJEN S. PARMAN KAV.72 JAKARTA BARAT|11410|KOTA JAKARTA BARAT|Kec. Palmerah|Kel. Slipi|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 29676046|(021) 29675946
1240|BKPM D/H RS SILOAM KEBON JERUK|-6.19095,106.763811|GEDUNG BKPM JL. GATOT SUBROTO NO. 44 JAKARTA SELATAN 12190|12190|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Senayan|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 22775804|(021) 22775904
1241|KEMANDORAN|-6.215693,106.777606|JL. KEBAYORAN LAMA NO.6A KEL. GROGOL UTARA, KEC. KEBAYORAN LAMA, JAKARTA SELATAN|12210|KOTA JAKARTA SELATAN|Kec. Kebayoran Lama|Kel. Grogol Utara|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)5304676|
1242|MPR-DPR|-6.210183,106.798816|KOMPLEK GEDUNG MPR-DPR JL. JEND. GATOT SUBROTO, JAKARTA PUSAT|10270|KOTA JAKARTA PUSAT|Kec. Tanah Abang|Kel. Gelora|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)57900629|
1243|GRAND SLIPI TOWER DH GRAND SOHO|-6.200498,106.798438|GEDUNG GRAND SOHO SLIPI LOBBY E, JL. S. PARMAN KAV.22-24, JAKARTA BARAT|11480|KOTA JAKARTA BARAT|Kec. Palmerah|Kel. Kemanggisan|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|"(021) 29021894


"| (021) 29021977
1244|PAKUBUWONO|-6.232667,106.796154|JL. PAKUBUWONO VI NO.6 KOTA JAKARTA SELATAN|12120|KOTA JAKARTA SELATAN|Kec. Kebayoran Baru|Kel. Gunung|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)29419819|(021)29419820
1250|TEBET|-6.236597,106.844553|JL. PROF. SUPOMO SH NO. 25 TEBET, JAKSEL|12810|KOTA JAKARTA SELATAN|Kec. Tebet|Kel. Tebet Barat|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 8303626, 8294529, 8313401, 8291909, 83702321, 8315873|(021) 8315874
1251|DEPARTEMEN TRANSMIGRASI|-6.255123,106.851757|JL. TMP. KALIBATA NO. 17 JAKARTA SELATAN|12750|KOTA JAKARTA SELATAN|Kec. Pancoran|Kel. Rawajati|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  7974494|(021) 7983522
1252|BBN|-6.254068,106.881026|JL.PERMATA NO. 1 HALIM P.K. JAKTIM, KANTOR MENTERI NEGARA GD. BKKBN |13650|KOTA JAKARTA TIMUR|Kec. Makasar|Kel. Kebon Pala|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  8002403|(021) 8011889
1253|RASUNA SAID|-6.217237,106.831149|JL. HR. RASUNA SAID KAV.C 11-14, JAKARTA SELATAN|12940|KOTA JAKARTA SELATAN|Kec. Setiabudi|Kel. Karet Kuningan|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  2501946|(021) 5268736
1254|DEPARTEMEN KESEHATAN|-6.23028,106.832236|JL. HR RASUNA SAID KAV. X JAKARTA SELATAN|12950|KOTA JAKARTA SELATAN|Kec. Setiabudi|Kel. Kuningan Timur|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)5265062| (021) 5265061
1255|DEPARTEMEN TENAGA KERJA|-6.237179,106.829492|JL.GATOT SUBROTO NO. 51 JAKARTA, GEDUNG DEPARTEMEN TENAGA KERJA |12950|KOTA JAKARTA SELATAN|Kec. Setiabudi|Kel. Kuningan Timur|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  52960402, 52960403|(021) 52960405
1256|MABES TNI CILANGKAP|-6.330606,106.907243|KOMP. MABES TNI AU CILANGKAP, JAKARTA TIMUR|13870|KOTA JAKARTA TIMUR|Kec. Cipayung|Kel. Cilangkap|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 8450790, 8450792|(021) 8450791
1257|DEPARTEMEN KEHAKIMAN|-6.222986,106.83185|JL. HR. RASUNA SAID KAV. 3, 4, 5, 6, JAKARTA SELATAN|12950|KOTA JAKARTA SELATAN|Kec. Setiabudi|Kel. Kuningan Timur|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 5266729 |(021) 5266635
1258|ANGKASA HALIM PERDANA KUSUMA|-6.26526,106.886401|JL. MANUHUA RAYA HALIM PERDANA KUSUMA, KEL. HALIM P.K, PASAR MINI, , KEC. MAKASAR, JAKARTA TIMUR|13610|KOTA JAKARTA TIMUR|Kec. Makasar|Kel. Halim Perdanakusumah|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 80888905|(021) 80889022
1259|LAPANGAN ROS|-6.225214,106.859776|JL. KH. ABDULLAH SYAFI'IE NO. 20, GEDUNG PLAZA KAHA NO. 20-B, TEBET, JAKARTA SELATAN|12840|KOTA JAKARTA SELATAN|Kec. Tebet|Kel. Bukit Duri|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 83703793, 83703723, 83703743, |(021) 83703743
1260|TEBET BARAT|-6.236952,106.847236|JL. TEBET BARAT DALAM RAYA NO. 53 TEBET JAKARTA SELATAN|12810|KOTA JAKARTA SELATAN|Kec. Tebet|Kel. Tebet Barat|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 8351088|(021) 8291978
1261|TEBET TIMUR|-6.233261,106.857062|JL. TEBET TIMUR DALAM RAYA NO. 61-A & 61-B, RUKO TEBET TIMUR, TEBET TIMUR, JAKARTA SELATAN.|12820|KOTA JAKARTA SELATAN|Kec. Tebet|Kel. Tebet Timur|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 83791647, 83791618, 83784149|(021) 83791619
1262|MENARA BIDAKARA|-6.242005,106.840964|GEDUNG BIDAKARA  II, JL. GATOT SUBROTO KAV. 71-73 JAKARTA SELATAN|12870|KOTA JAKARTA SELATAN|Kec. Tebet|Kel. Menteng Dalam|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 29069380|
1263|MENARA JAMSOSTEK|-6.233333,106.821568|GEDUNG MENARA JAMSOSTEK, JL. JEND. GATOT SUBROTO NO. 38 JAKARTA SELATAN|12710|KOTA JAKARTA SELATAN|Kec. Mampang Prapatan|Kel. Kuningan Barat|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  2523965|(021)  2523966
1264|EPICENTRUM|-6.217991,106.835271|GEDUNG EPICENTRUM UNIT W340A LIFESTYLE CENTER 2ND FLOORM JL. RASUNA SAID.|12920|KOTA JAKARTA SELATAN|Kec. Setiabudi|Kel. Karet|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021) 29941946|
1265|SUCOFINDO|-6.251854,106.842082|JL. RAYA PASAR MINGGU KAV. 34, JAKARTA SELATAN, GEDUNG GRAHA SUCOFINDO |12780|KOTA JAKARTA SELATAN|Kec. Mampang Prapatan|Kel. Pancoran|IBUKOTA PROPINSI|JABODETABEK|DKI JAKARTA|JAWA|(021)  7986693|(021) 7986691
